model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
unet_s295_resnet18_d4_b8_lr0,0.35847994685173035,0.3453942537307739,0.8916037678718567,0.8972628116607666,0.804408848285675,0.8136687278747559,0.9088808298110962,0.9092231392860413,0.9727457761764526,0.9734313488006592,25
unet_s297_resnet50_d4_b8_lr0,0.35738426446914673,0.34397953748703003,0.8917386531829834,0.8976294994354248,0.8046284914016724,0.8142720460891724,0.9087309837341309,0.9094485640525818,0.972625732421875,0.9735631942749023,28
unet_s300_resnet34_d4_b8_lr0,0.3557613492012024,0.34403571486473083,0.8922593593597412,0.8976708650588989,0.8054768443107605,0.8143401145935059,0.9090189933776855,0.9094611406326294,0.9728012084960938,0.9735320210456848,26
unet_s302_resnet18_d4_b8_lr0,0.3514256179332733,0.3402807414531708,0.8933499455451965,0.8983057737350464,0.8072560429573059,0.8153857588768005,0.9099606871604919,0.909976065158844,0.973331093788147,0.9740816950798035,37
unet_s305_resnet18_d4_b8_lr0,0.3659970164299011,0.34968072175979614,0.8897735476493835,0.8962574005126953,0.801434338092804,0.8120166659355164,0.9078159928321838,0.9085500240325928,0.9724657535552979,0.9732834100723267,34
unet_s308_resnet18_d4_b8_lr0,0.3662111759185791,0.3474387526512146,0.8901740908622742,0.8973352909088135,0.8020844459533691,0.8137879967689514,0.9080368280410767,0.9094815254211426,0.972614049911499,0.9736166000366211,34
unet_s310_resnet18_d4_b8_lr0,0.35695990920066833,0.34262609481811523,0.8923596739768982,0.8982645273208618,0.8056403398513794,0.8153177499771118,0.9095423221588135,0.910129189491272,0.9730638265609741,0.9738729000091553,41
unet_s313_resnet18_d4_b8_lr0,0.35517507791519165,0.34244999289512634,0.8925589919090271,0.8980077505111694,0.80596524477005,0.8148947954177856,0.9093431234359741,0.909769594669342,0.9729853868484497,0.9737890362739563,30
unet_s316_resnet18_d4_b8_lr0,0.3567136526107788,0.34561294317245483,0.89166659116745,0.8965227007865906,0.8045111894607544,0.8124523162841797,0.908263623714447,0.9082928895950317,0.9723702073097229,0.9732797145843506,29
unet_s318_resnet50_d3_b8_lr0,0.360986590385437,0.3474278748035431,0.8907882571220398,0.8967995643615723,0.803082287311554,0.8129072189331055,0.9081399440765381,0.9088010787963867,0.9724434614181519,0.9731433987617493,20
