model,val_loss,val_dice,val_jaccard,val_bacc,val_auc,epoch
manet_deform_s3_p5_f4,0.3598981201648712,0.8913527876138687,0.8040959388017654,0.9072528034448624,0.9718703478574753,69
manet_deform_s3_p6_f0,0.334978848695755,0.8990646153688431,0.8166688829660416,0.9136151820421219,0.9755560457706451,65
manet_deform_s3_p6_f1,0.3314267620444298,0.9013161361217499,0.8203946202993393,0.9139193743467331,0.9756594300270081,68
manet_deform_s3_p6_f2,0.3311044052243233,0.9003706276416779,0.8188303858041763,0.9134965240955353,0.9756937175989151,91
manet_deform_s3_p6_f3,0.3426511511206627,0.8953033685684204,0.8105140775442123,0.9122783094644547,0.9748853147029877,55
manet_deform_s3_p6_f4,0.3580281212925911,0.8917500227689743,0.8047410845756531,0.9074236452579498,0.9720685184001923,82
manet_deform_s4_p3_f0,0.3362792432308197,0.898515909910202,0.8157612085342407,0.9131067842245102,0.9753983169794083,84
manet_deform_s4_p3_f1,0.33286456763744354,0.9009707123041153,0.8198224604129791,0.9137200266122818,0.9756523966789246,98
manet_deform_s4_p3_f2,0.33376651257276535,0.9002945870161057,0.8187064826488495,0.9134335517883301,0.9755679666996002,53
manet_deform_s4_p3_f3,0.34299900382757187,0.8946089297533035,0.8093786090612411,0.9120951741933823,0.9748161286115646,88
manet_deform_s4_p3_f4,0.3592407703399658,0.8915820270776749,0.8044635355472565,0.907308503985405,0.9718370288610458,74
manet_deform_s4_p4_f0,0.3345509469509125,0.8989994674921036,0.8165618032217026,0.913572296500206,0.975616529583931,78
manet_deform_s4_p4_f1,0.33453160524368286,0.9010409712791443,0.8199386447668076,0.9138005971908569,0.9754044413566589,46
manet_deform_s4_p4_f2,0.3324039578437805,0.9000320136547089,0.8182733952999115,0.9130440056324005,0.9755697250366211,53
manet_deform_s4_p4_f3,0.34086209535598755,0.8948353379964828,0.8097476065158844,0.911677360534668,0.9747931808233261,45
manet_deform_s4_p4_f4,0.35894840955734253,0.8915598690509796,0.8044323176145554,0.9073159396648407,0.9719709008932114,69
manet_deform_s4_p5_f0,0.3347000479698181,0.8990671187639236,0.8166748881340027,0.9136565923690796,0.9755601286888123,65
manet_deform_s4_p5_f1,0.33213546872138977,0.9012131839990616,0.8202219009399414,0.9138172268867493,0.9757209271192551,98
manet_deform_s4_p5_f2,0.33236344903707504,0.9003241658210754,0.818755105137825,0.9134802669286728,0.9755658209323883,54
manet_deform_s4_p5_f3,0.34118174761533737,0.8949727863073349,0.8099732846021652,0.9120444059371948,0.9748892039060593,55
manet_deform_s4_p5_f4,0.35739465057849884,0.89164038002491,0.8045623898506165,0.9070986658334732,0.9719923287630081,82
manet_deform_s4_p6_f0,0.3335803672671318,0.8992204815149307,0.8169235736131668,0.9135638326406479,0.975607767701149,65
manet_deform_s4_p6_f1,0.329654723405838,0.901454821228981,0.8206197172403336,0.9139019250869751,0.9758223742246628,82
manet_deform_s4_p6_f2,0.33336130529642105,0.9002692848443985,0.8186648041009903,0.913579523563385,0.9754873514175415,49
manet_deform_s4_p6_f3,0.34053900837898254,0.8954718261957169,0.8107914477586746,0.9126258194446564,0.9750885516405106,80
manet_deform_s4_p6_f4,0.3567735403776169,0.8915338963270187,0.8043867498636246,0.9067226648330688,0.9719727635383606,50
manet_deform_s5_p3_f0,0.3352746143937111,0.8989501297473907,0.8164773136377335,0.9133214503526688,0.9753962457180023,65
manet_deform_s5_p3_f1,0.32909683138132095,0.9010391235351562,0.8199291676282883,0.9131900668144226,0.9758530706167221,70
manet_deform_s5_p3_f2,0.3341231495141983,0.9001834094524384,0.8185246586799622,0.9135728925466537,0.9754735231399536,47
manet_deform_s5_p3_f3,0.3411099910736084,0.8950197398662567,0.8100497275590897,0.9120190888643265,0.9748475104570389,52
manet_deform_s5_p3_f4,0.3601630628108978,0.8913050889968872,0.8040153086185455,0.9071891605854034,0.9718478322029114,69
manet_deform_s5_p4_f0,0.33297257125377655,0.8991304636001587,0.8167751133441925,0.9132272005081177,0.9755508601665497,65
manet_deform_s5_p4_f1,0.33337149769067764,0.9010622203350067,0.8199789673089981,0.9138772189617157,0.9756029397249222,67
manet_deform_s5_p4_f2,0.3305353671312332,0.900210365653038,0.8185655623674393,0.9132490158081055,0.9757921397686005,72
manet_deform_s5_p4_f3,0.3408781960606575,0.8946907371282578,0.8095042854547501,0.9112114906311035,0.9748633354902267,55
manet_deform_s5_p4_f4,0.36059824377298355,0.8913981169462204,0.8041704595088959,0.9074287861585617,0.9718093127012253,74
manet_deform_s5_p5_f0,0.3339180573821068,0.8989895880222321,0.8165439069271088,0.9132131040096283,0.9754815250635147,65
manet_deform_s5_p5_f1,0.32955776900053024,0.9015511572360992,0.820781335234642,0.9140137284994125,0.975852444767952,82
manet_deform_s5_p5_f2,0.3314288631081581,0.9002818018198013,0.8186839818954468,0.9132733941078186,0.9756896942853928,54
manet_deform_s5_p5_f3,0.34038443863391876,0.8949273377656937,0.8098965734243393,0.9118052124977112,0.9749376475811005,90
manet_deform_s5_p5_f4,0.3576612249016762,0.8914656639099121,0.8042776733636856,0.9067053943872452,0.9718796908855438,50
manet_deform_s5_p6_f0,0.3331827074289322,0.8990617394447327,0.8166623413562775,0.9132427722215652,0.9756018370389938,59
manet_deform_s5_p6_f1,0.32990340888500214,0.9018176645040512,0.8212204277515411,0.9142162948846817,0.9759132862091064,70
manet_deform_s5_p6_f2,0.33353711664676666,0.9003769159317017,0.8188405483961105,0.9137208163738251,0.9755338877439499,54
manet_deform_s5_p6_f3,0.3407539278268814,0.895178958773613,0.8103114366531372,0.9119807183742523,0.974936231970787,53
manet_deform_s5_p6_f4,0.357466883957386,0.8918778896331787,0.8049490004777908,0.9074529558420181,0.9721105694770813,55
manet_deform_s6_p3_f0,0.3354034125804901,0.899033933877945,0.81661656498909,0.913407638669014,0.9754193872213364,65
manet_deform_s6_p3_f1,0.3325873464345932,0.9011378139257431,0.8200993686914444,0.9138643443584442,0.975726842880249,98
manet_deform_s6_p3_f2,0.33592700958251953,0.8999812304973602,0.8181893527507782,0.9130672365427017,0.9753568917512894,53
manet_deform_s6_p3_f3,0.3398767411708832,0.8950146436691284,0.8100399076938629,0.9116391837596893,0.9749301373958588,52
manet_deform_s6_p3_f4,0.3587344139814377,0.8916649222373962,0.8046020865440369,0.9073893874883652,0.9720043241977692,82
manet_deform_s6_p4_f0,0.3339775875210762,0.8989569246768951,0.8164914101362228,0.9133365899324417,0.9755624383687973,78
manet_deform_s6_p4_f1,0.3303559795022011,0.9012790620326996,0.8203326761722565,0.9138379395008087,0.9757954180240631,98
manet_deform_s6_p4_f2,0.33139680325984955,0.900282472372055,0.818685919046402,0.9134539365768433,0.9756790399551392,91
manet_deform_s6_p4_f3,0.3428117036819458,0.8950921893119812,0.8101674914360046,0.9121014475822449,0.9748789221048355,55
manet_deform_s6_p4_f4,0.35786130279302597,0.8918359279632568,0.8048850297927856,0.9075131565332413,0.9720852673053741,82
manet_deform_s6_p5_f0,0.335364393889904,0.8988892585039139,0.8163775950670242,0.9134420603513718,0.9755142778158188,93
manet_deform_s6_p5_f1,0.3291294127702713,0.9013834893703461,0.8205028772354126,0.913602888584137,0.9758340716362,87
manet_deform_s6_p5_f2,0.3309001550078392,0.9004514217376709,0.8189634829759598,0.9135898351669312,0.9757303893566132,54
manet_deform_s6_p5_f3,0.3406372740864754,0.8952330499887466,0.8103983849287033,0.9122837334871292,0.975007176399231,80
manet_deform_s6_p5_f4,0.357359379529953,0.8915174305438995,0.8043650835752487,0.9069084078073502,0.9719229936599731,82
manet_deform_s6_p6_f0,0.33263644576072693,0.8989545553922653,0.8164858818054199,0.9129449725151062,0.975638210773468,65
manet_deform_s6_p6_f1,0.3316151052713394,0.9013556241989136,0.8204569965600967,0.9138496071100235,0.9757623225450516,70
manet_deform_s6_p6_f2,0.3312162756919861,0.9006029367446899,0.8192162662744522,0.9137644022703171,0.9756961762905121,52
manet_deform_s6_p6_f3,0.34064655750989914,0.8952808678150177,0.8104797601699829,0.9125916063785553,0.9750667214393616,55
manet_deform_s6_p6_f4,0.35857634991407394,0.8916816860437393,0.8046328872442245,0.907273069024086,0.9719240963459015,50
