model,val_loss,val_dice,val_jaccard,val_bacc,val_auc,epoch
unet_deform_s3_p5_f3,0.34146730601787567,0.8948389738798141,0.8097503781318665,0.9119367003440857,0.974789172410965,90
unet_deform_s3_p5_f4,0.3606623336672783,0.8910985440015793,0.8036863505840302,0.9069269001483917,0.9716058522462845,76
unet_deform_s3_p6_f0,0.3377263471484184,0.8984837532043457,0.8157094568014145,0.9132630378007889,0.9752580970525742,86
unet_deform_s3_p6_f1,0.33513207733631134,0.9002987742424011,0.8187078833580017,0.9129530489444733,0.9751294702291489,69
unet_deform_s3_p6_f2,0.3349836617708206,0.8997717946767807,0.8178443610668182,0.912988469004631,0.9752298891544342,70
unet_deform_s3_p6_f3,0.34749680757522583,0.8941066265106201,0.8085640072822571,0.9118547290563583,0.9743437469005585,78
unet_deform_s3_p6_f4,0.36012084782123566,0.8907192945480347,0.8030673861503601,0.9062404632568359,0.9714830964803696,74
unet_deform_s4_p3_f0,0.33899033814668655,0.8979983180761337,0.8149092793464661,0.9122147262096405,0.9748351871967316,65
unet_deform_s4_p3_f1,0.3376510292291641,0.8996969759464264,0.8177103847265244,0.9122824519872665,0.974601224064827,48
unet_deform_s4_p3_f2,0.3352305665612221,0.8999717533588409,0.8181742429733276,0.9134584814310074,0.9753309935331345,63
unet_deform_s4_p3_f3,0.343979649245739,0.8942848891019821,0.8088442087173462,0.9112854301929474,0.9744338393211365,55
unet_deform_s4_p3_f4,0.3605058491230011,0.8909504860639572,0.8034403920173645,0.9064910709857941,0.9714512676000595,64
unet_deform_s4_p4_f0,0.3377048820257187,0.8983857333660126,0.8155474066734314,0.9128410369157791,0.9750056564807892,65
unet_deform_s4_p4_f1,0.332184799015522,0.9009455442428589,0.8197782635688782,0.9133872538805008,0.9754622429609299,87
unet_deform_s4_p4_f2,0.3340924009680748,0.8994979709386826,0.8173915594816208,0.9125038832426071,0.9752329587936401,75
unet_deform_s4_p4_f3,0.3463814854621887,0.8940968066453934,0.8085339069366455,0.9109035432338715,0.9744024127721786,69
unet_deform_s4_p4_f4,0.36176110804080963,0.8904518187046051,0.8026262670755386,0.9058520495891571,0.9712622761726379,55
unet_deform_s4_p5_f0,0.3417087495326996,0.8977881371974945,0.8145697712898254,0.9128817170858383,0.9751098901033401,66
unet_deform_s4_p5_f1,0.3322674259543419,0.9007731825113297,0.8194920569658279,0.9132357835769653,0.9754126369953156,58
unet_deform_s4_p5_f2,0.33721551299095154,0.8995466977357864,0.8174719959497452,0.9132075905799866,0.9750982075929642,84
unet_deform_s4_p5_f3,0.34555021673440933,0.894385501742363,0.8090086132287979,0.9118220806121826,0.9745360165834427,55
unet_deform_s4_p5_f4,0.3598582372069359,0.8908258676528931,0.8032341450452805,0.9061571508646011,0.9715403765439987,55
unet_deform_s4_p6_f0,0.33435605466365814,0.8990127891302109,0.8165836930274963,0.913319855928421,0.9754836559295654,91
unet_deform_s4_p6_f1,0.335007444024086,0.9004207402467728,0.8189078867435455,0.9128338098526001,0.9749886989593506,89
unet_deform_s4_p6_f2,0.33686646819114685,0.8995204269886017,0.8174315989017487,0.9131337404251099,0.9750971347093582,70
unet_deform_s4_p6_f3,0.34313659369945526,0.8940021693706512,0.8083792179822922,0.910830169916153,0.9744136333465576,78
unet_deform_s4_p6_f4,0.3624391034245491,0.890890896320343,0.8033387959003448,0.9067494571208954,0.9713231474161148,55
unet_deform_s5_p3_f0,0.34202247858047485,0.8977995365858078,0.8145823627710342,0.9123228341341019,0.9746928513050079,65
unet_deform_s5_p3_f1,0.3334244191646576,0.9010654538869858,0.8199791014194489,0.9136670231819153,0.9754169434309006,93
unet_deform_s5_p3_f2,0.3327626660466194,0.899960845708847,0.8181541562080383,0.9131168276071548,0.9754450619220734,106
unet_deform_s5_p3_f3,0.34317801147699356,0.8942668437957764,0.8088151216506958,0.9113379418849945,0.9745258837938309,71
unet_deform_s5_p3_f4,0.3598017692565918,0.8910415917634964,0.8035899549722672,0.9066254943609238,0.971564918756485,74
unet_deform_s5_p4_f0,0.33639833331108093,0.8985289931297302,0.8157843202352524,0.9129216074943542,0.9751332253217697,65
unet_deform_s5_p4_f1,0.33411718904972076,0.9005062580108643,0.8190506100654602,0.9130745530128479,0.9751866012811661,45
unet_deform_s5_p4_f2,0.3353995233774185,0.899426206946373,0.8172728270292282,0.9124431312084198,0.9752076268196106,70
unet_deform_s5_p4_f3,0.34363289922475815,0.8941076546907425,0.8085608929395676,0.9111985564231873,0.974461242556572,68
unet_deform_s5_p4_f4,0.3624974563717842,0.8904830366373062,0.8026764094829559,0.906076967716217,0.9712025374174118,55
unet_deform_s5_p5_f0,0.3368879035115242,0.8982528150081635,0.8153255432844162,0.9125021398067474,0.9750352799892426,61
unet_deform_s5_p5_f1,0.3354591876268387,0.9004918783903122,0.8190292716026306,0.9132882654666901,0.9752856642007828,64
unet_deform_s5_p5_f2,0.3333289325237274,0.900002509355545,0.8182275593280792,0.9131955057382584,0.9753550440073013,63
unet_deform_s5_p5_f3,0.34364084154367447,0.8945049345493317,0.8092024624347687,0.9116227626800537,0.9745473563671112,55
unet_deform_s5_p5_f4,0.36243028938770294,0.8910138607025146,0.8035415560007095,0.9070675522089005,0.9715752452611923,55
unet_deform_s5_p6_f0,0.3349198177456856,0.8984547406435013,0.8156607002019882,0.912654459476471,0.9753120392560959,103
unet_deform_s5_p6_f1,0.3337636813521385,0.9005388915538788,0.8191075623035431,0.9130780547857285,0.9753150641918182,64
unet_deform_s5_p6_f2,0.3367107957601547,0.8993108421564102,0.8170851171016693,0.9123725295066833,0.9751489460468292,53
unet_deform_s5_p6_f3,0.3421638235449791,0.8944823443889618,0.8091635555028915,0.9112598150968552,0.9745510965585709,67
unet_deform_s5_p6_f4,0.36223437637090683,0.8908864110708237,0.8033355176448822,0.9068138152360916,0.9713438302278519,55
unet_deform_s6_p3_f0,0.3371839076280594,0.8984754085540771,0.8156967163085938,0.913024365901947,0.9751186668872833,65
unet_deform_s6_p3_f1,0.33471693098545074,0.9005338698625565,0.8190996646881104,0.9133141785860062,0.97525455057621,78
unet_deform_s6_p3_f2,0.33584825694561005,0.899739608168602,0.8177916258573532,0.9132921993732452,0.9753682911396027,63
unet_deform_s6_p3_f3,0.3439609110355377,0.894053265452385,0.8084681034088135,0.9110616743564606,0.9743655771017075,68
unet_deform_s6_p3_f4,0.3636201098561287,0.8906650394201279,0.802984744310379,0.9067604392766953,0.9713671654462814,74
unet_deform_s6_p4_f0,0.337552934885025,0.8983857035636902,0.8155456185340881,0.9127436429262161,0.9750988036394119,50
unet_deform_s6_p4_f1,0.3320315033197403,0.9004639536142349,0.8189806193113327,0.9127494990825653,0.975371927022934,70
unet_deform_s6_p4_f2,0.33493805676698685,0.8995910882949829,0.81754469871521,0.9128833264112473,0.975160226225853,55
unet_deform_s6_p4_f3,0.34512145072221756,0.8942654877901077,0.8088194876909256,0.9116521179676056,0.9744652360677719,68
unet_deform_s6_p4_f4,0.3623585104942322,0.8906886577606201,0.8030217736959457,0.9065698087215424,0.9712955504655838,74
unet_deform_s6_p5_f0,0.3356085419654846,0.8985850512981415,0.8158745169639587,0.9129104763269424,0.9752699434757233,93
unet_deform_s6_p5_f1,0.33164286613464355,0.9008309841156006,0.8195830583572388,0.9130805134773254,0.9754640907049179,63
unet_deform_s6_p5_f2,0.3342706486582756,0.8998729735612869,0.8180093020200729,0.9132137596607208,0.975339874625206,84
unet_deform_s6_p5_f3,0.34516096860170364,0.8942171037197113,0.8087369948625565,0.9113213568925858,0.9744627773761749,69
unet_deform_s6_p5_f4,0.3610589802265167,0.8905709832906723,0.8028160780668259,0.9059984087944031,0.9713969826698303,61
unet_deform_s6_p6_f0,0.3357900008559227,0.8989081084728241,0.816411018371582,0.9134809970855713,0.975453183054924,91
unet_deform_s6_p6_f1,0.3340246379375458,0.9005466997623444,0.8191217333078384,0.9131836891174316,0.9751700162887573,56
unet_deform_s6_p6_f2,0.3364894613623619,0.8992338180541992,0.8169566839933395,0.9126075953245163,0.9750198721885681,66
unet_deform_s6_p6_f3,0.34417199343442917,0.8939284384250641,0.8082662969827652,0.9111866503953934,0.9744068086147308,63
unet_deform_s6_p6_f4,0.36346837878227234,0.8903744518756866,0.802506610751152,0.9062763154506683,0.9713351428508759,83
